0.150943,-0.784861,-1.324017,28,27,49,26,0.591187,0.216457,0.176338,0.016018
0.186821,0.167429,-0.765420,4,23,10,15,0.563801,0.184202,0.128024,0.123972
0.201575,0.311978,-0.812687,4,15,10,9,0.573164,0.325941,0.056662,0.044234
0.191102,0.170095,-0.862698,4,23,15,9,0.583818,0.158380,0.137614,0.120188
0.084041,-0.984483,-1.419732,28,43,31,55,0.774160,0.104310,0.070934,0.050596
0.068525,-1.088799,-1.416303,43,53,55,28,0.638673,0.173235,0.111218,0.076875
0.085044,-0.981184,-1.377540,28,31,43,40,0.623717,0.149003,0.141996,0.085283
0.191571,-0.598913,-0.904914,57,25,63,26,0.326512,0.309311,0.190551,0.173625
0.171298,-0.495816,-0.950162,57,25,26,63,0.367258,0.308788,0.222269,0.101685
0.172012,-0.556612,-1.005766,57,25,26,63,0.403084,0.302054,0.223078,0.071784
0.018186,-1.142518,-1.374779,45,43,53,27,0.766861,0.130703,0.102402,0.000033
0.039134,-1.145969,-1.426965,53,54,43,45,0.660530,0.130700,0.120224,0.088546
0.018186,-1.152925,-1.429319,53,54,45,43,0.824507,0.115461,0.056734,0.003298
-0.000000,-1.142518,-1.395740,53,45,43,44,0.452313,0.450788,0.048451,0.048449
0.018186,-1.152925,-1.429319,53,54,45,43,0.824507,0.115461,0.056734,0.003298
-0.000000,-1.153905,-1.429992,53,54,0,0,0.938423,0.061577,0.000000,0.000000
0.144213,-0.704202,-1.081936,27,26,57,63,0.521233,0.222856,0.147953,0.107958
0.172754,-0.610898,-1.066938,25,57,26,27,0.371364,0.254236,0.252972,0.121428
0.143508,-0.650389,-1.149769,27,26,57,63,0.586353,0.214511,0.103979,0.095156
0.180353,0.050448,-0.871498,23,4,9,24,0.698406,0.186061,0.057956,0.057577
0.186821,0.167429,-0.765420,4,23,10,15,0.563801,0.184202,0.128024,0.123972
0.191102,0.170095,-0.862698,4,23,15,9,0.583818,0.158380,0.137614,0.120188
0.176981,-0.072156,-0.870339,23,24,10,4,0.714182,0.282726,0.001644,0.001448
0.183622,0.045264,-0.744276,23,10,4,24,0.538204,0.196313,0.188140,0.077343
0.180353,0.050448,-0.871498,23,4,9,24,0.698406,0.186061,0.057956,0.057577
0.158401,-0.398585,-1.019407,57,25,24,27,0.627187,0.257665,0.112656,0.002493
0.171298,-0.495816,-0.950162,57,25,26,63,0.367258,0.308788,0.222269,0.101685
0.173147,-0.415400,-0.911045,57,25,24,63,0.560477,0.281170,0.134366,0.023987
0.139484,-0.887909,-1.438023,28,49,27,0,0.701161,0.233735,0.065104,0.000000
0.085044,-0.981184,-1.377540,28,31,43,40,0.623717,0.149003,0.141996,0.085283
0.136524,-0.887112,-1.359780,28,49,27,31,0.787462,0.103901,0.087097,0.021540
0.070015,-1.086893,-1.448430,43,55,53,28,0.338666,0.280177,0.270843,0.110314
0.039134,-1.145969,-1.426965,53,54,43,45,0.660530,0.130700,0.120224,0.088546
0.068525,-1.088799,-1.416303,43,53,55,28,0.638673,0.173235,0.111218,0.076875
0.162604,-0.197864,-0.973422,24,57,27,23,0.903647,0.096344,0.000009,0.000000
0.176981,-0.072156,-0.870339,23,24,10,4,0.714182,0.282726,0.001644,0.001448
0.165688,-0.065392,-0.967985,23,24,9,4,0.668672,0.320720,0.010607,0.000000
0.191102,0.170095,-0.862698,4,23,15,9,0.583818,0.158380,0.137614,0.120188
0.180571,0.322965,-0.936562,4,9,15,5,0.402373,0.359233,0.206771,0.031623
0.185509,0.188819,-0.969445,4,9,23,15,0.505789,0.368092,0.106159,0.019959
0.109855,-0.054683,-1.021058,23,24,9,4,0.692278,0.286817,0.020781,0.000123
0.169674,0.058562,-0.967122,23,4,9,24,0.626611,0.198157,0.118793,0.056440
0.112177,0.080005,-1.019243,23,4,9,24,0.564419,0.234079,0.156860,0.044642
0.133271,-0.058661,-0.563377,23,4,10,11,0.487158,0.391557,0.099952,0.021333
0.174547,-0.234468,-0.605757,24,25,23,4,0.474298,0.377379,0.094489,0.053834
0.140534,-0.229329,-0.530378,24,25,4,23,0.380186,0.298224,0.220621,0.100969
0.189665,-0.222765,-0.725629,24,25,23,63,0.643059,0.272823,0.056402,0.027716
0.165853,-0.072027,-0.633761,23,10,4,11,0.805372,0.172224,0.013685,0.008719
0.191913,-0.077672,-0.735042,23,10,63,4,0.856401,0.139204,0.004387,0.000008
-0.000000,-0.054348,-1.028485,23,24,4,27,0.701846,0.296765,0.001381,0.000008
0.059425,0.080759,-1.026670,23,4,9,24,0.586821,0.220339,0.144134,0.048706
-0.000000,0.081593,-1.026670,23,4,16,9,0.537406,0.218652,0.121971,0.121971
0.000000,-0.054853,-0.546207,4,23,17,10,0.543678,0.391584,0.032369,0.032369
0.067188,-0.227200,-0.522232,24,4,25,23,0.343792,0.310219,0.245959,0.100030
0.000000,-0.232920,-0.521332,4,24,25,23,0.318834,0.308700,0.272938,0.099527
0.067188,-0.227200,-0.522232,24,4,25,23,0.343792,0.310219,0.245959,0.100030
0.133271,-0.058661,-0.563377,23,4,10,11,0.487158,0.391557,0.099952,0.021333
0.140534,-0.229329,-0.530378,24,25,4,23,0.380186,0.298224,0.220621,0.100969
0.059425,0.080759,-1.026670,23,4,9,24,0.586821,0.220339,0.144134,0.048706
0.109855,-0.054683,-1.021058,23,24,9,4,0.692278,0.286817,0.020781,0.000123
0.112177,0.080005,-1.019243,23,4,9,24,0.564419,0.234079,0.156860,0.044642
0.161037,-0.738549,-1.174314,27,26,28,63,0.572270,0.183681,0.138414,0.105635
0.143508,-0.650389,-1.149769,27,26,57,63,0.586353,0.214511,0.103979,0.095156
0.158981,-0.695463,-1.245373,27,28,26,49,0.701867,0.173890,0.112109,0.012135
0.065005,-0.810075,-0.828611,25,26,63,27,0.736735,0.115814,0.079918,0.067533
-0.000000,-0.835617,-0.961326,27,25,26,63,0.388745,0.334693,0.224738,0.051824
0.000000,-0.810270,-0.828803,25,26,27,63,0.906373,0.039238,0.027219,0.027170
0.127189,-0.783674,-0.862436,25,26,63,27,0.492752,0.262705,0.140456,0.104087
0.048794,-0.828280,-0.969180,27,25,26,63,0.363357,0.330340,0.249812,0.056491
0.065005,-0.810075,-0.828611,25,26,63,27,0.736735,0.115814,0.079918,0.067533
0.173786,-0.730396,-0.917935,25,26,63,57,0.513609,0.241227,0.159829,0.085335
0.093490,-0.807912,-0.990057,25,27,26,63,0.366891,0.362662,0.215894,0.054553
0.127189,-0.783674,-0.862436,25,26,63,27,0.492752,0.262705,0.140456,0.104087
0.191571,-0.665814,-0.990231,25,57,26,27,0.370543,0.320690,0.207610,0.101157
0.130298,-0.767402,-1.021529,27,25,26,63,0.480125,0.205699,0.196575,0.117601
0.173786,-0.730396,-0.917935,25,26,63,57,0.513609,0.241227,0.159829,0.085335
0.143802,-0.563014,-1.133189,25,26,27,57,0.303547,0.271221,0.215059,0.210172
0.143508,-0.650389,-1.149769,27,26,57,63,0.586353,0.214511,0.103979,0.095156
0.172754,-0.610898,-1.066938,25,57,26,27,0.371364,0.254236,0.252972,0.121428
0.099055,-0.543613,-1.161231,25,26,27,57,0.332174,0.277991,0.217444,0.172391
0.125352,-0.606747,-1.212821,27,26,57,28,0.661593,0.219150,0.071284,0.047973
0.143802,-0.563014,-1.133189,25,26,27,57,0.303547,0.271221,0.215059,0.210172
0.051895,-0.536922,-1.182221,25,26,27,57,0.339411,0.322265,0.240916,0.097407
0.090085,-0.590728,-1.245762,27,26,28,57,0.680798,0.224115,0.049007,0.046079
0.099055,-0.543613,-1.161231,25,26,27,57,0.332174,0.277991,0.217444,0.172391
0.000000,-0.536922,-1.182221,26,25,27,57,0.387874,0.348202,0.207137,0.056787
0.046963,-0.574875,-1.269089,27,26,28,25,0.714800,0.173559,0.056485,0.055156
0.051895,-0.536922,-1.182221,25,26,27,57,0.339411,0.322265,0.240916,0.097407
0.086246,-0.979276,-1.252043,40,28,30,31,0.429683,0.256683,0.205362,0.108272
0.127169,-0.907631,-1.228155,28,40,27,30,0.673767,0.144282,0.109501,0.072450
0.088412,-0.977543,-1.284401,40,28,31,30,0.401198,0.323428,0.179783,0.095592
0.086894,-0.979059,-1.334628,28,31,40,43,0.531961,0.236590,0.135658,0.095792
0.058286,-1.058888,-1.319833,31,27,0,0,0.994322,0.005677,0.000000,0.000000
0.088412,-0.977543,-1.284401,40,28,31,30,0.401198,0.323428,0.179783,0.095592
0.133620,-0.893251,-1.294221,28,27,40,31,0.779004,0.099143,0.068543,0.053311
0.088412,-0.977543,-1.284401,40,28,31,30,0.401198,0.323428,0.179783,0.095592
0.127169,-0.907631,-1.228155,28,40,27,30,0.673767,0.144282,0.109501,0.072450
0.000000,-1.082878,-1.319226,33,27,0,0,0.999167,0.000833,0.000000,0.000000
0.028479,-1.078657,-1.305544,33,31,27,0,0.859086,0.133129,0.007785,0.000000
0.031500,-1.082188,-1.317558,33,31,27,0,0.527831,0.470944,0.001225,0.000000
0.191571,-0.665814,-0.990231,25,57,26,27,0.370543,0.320690,0.207610,0.101157
0.172012,-0.556612,-1.005766,57,25,26,63,0.403084,0.302054,0.223078,0.071784
0.172754,-0.610898,-1.066938,25,57,26,27,0.371364,0.254236,0.252972,0.121428
0.000000,-0.455708,-1.105428,25,57,64,26,0.377117,0.218749,0.218749,0.185385
0.051895,-0.502622,-1.141633,26,25,57,27,0.323481,0.291681,0.231776,0.153063
0.051895,-0.455708,-1.105428,57,25,26,64,0.451058,0.328129,0.151461,0.069352
0.191571,-0.538861,-0.834231,25,57,63,26,0.323126,0.313947,0.211150,0.151777
0.173786,-0.657330,-0.808620,25,26,63,58,0.549509,0.198097,0.168034,0.084360
0.180871,-0.580681,-0.706121,25,58,63,26,0.400262,0.276079,0.211444,0.112215
0.051895,-0.455708,-1.105428,57,25,26,64,0.451058,0.328129,0.151461,0.069352
0.108082,-0.502621,-1.123834,57,25,26,27,0.399049,0.285741,0.223761,0.091448
0.108082,-0.455708,-1.098372,57,25,26,27,0.544911,0.297638,0.135320,0.022130
0.153561,-0.472874,-1.049814,57,25,26,27,0.523183,0.343429,0.119322,0.014066
0.172012,-0.556612,-1.005766,57,25,26,63,0.403084,0.302054,0.223078,0.071784
0.171298,-0.495816,-0.950162,57,25,26,63,0.367258,0.308788,0.222269,0.101685
0.180871,-0.580681,-0.706121,25,58,63,26,0.400262,0.276079,0.211444,0.112215
0.148477,-0.694567,-0.696398,25,26,58,63,0.536431,0.248215,0.167854,0.047500
0.177976,-0.605023,-0.588348,58,59,25,26,0.376909,0.367241,0.129660,0.126189
0.148477,-0.694567,-0.696398,25,26,58,63,0.536431,0.248215,0.167854,0.047500
0.104630,-0.600912,-0.559170,58,59,26,25,0.468313,0.284082,0.139814,0.107791
0.177976,-0.605023,-0.588348,58,59,25,26,0.376909,0.367241,0.129660,0.126189
0.067887,-0.741558,-0.701394,25,26,58,65,0.496345,0.395031,0.074639,0.033985
-0.000000,-0.623264,-0.578940,26,59,66,25,0.404328,0.207674,0.207674,0.180324
0.104630,-0.600912,-0.559170,58,59,26,25,0.468313,0.284082,0.139814,0.107791
0.108082,-0.455708,-1.098372,57,25,26,27,0.544911,0.297638,0.135320,0.022130
0.149699,-0.522061,-1.084817,57,25,26,27,0.401004,0.283988,0.231679,0.083329
0.153561,-0.472874,-1.049814,57,25,26,27,0.523183,0.343429,0.119322,0.014066
0.201575,0.311978,-0.812687,4,15,10,9,0.573164,0.325941,0.056662,0.044234
0.181559,0.414136,-0.875309,4,9,15,5,0.441563,0.272955,0.264852,0.020630
0.180571,0.322965,-0.936562,4,9,15,5,0.402373,0.359233,0.206771,0.031623
0.180571,0.322965,-0.936562,4,9,15,5,0.402373,0.359233,0.206771,0.031623
0.134979,0.440441,-0.888613,4,9,15,5,0.389991,0.304278,0.214393,0.091338
0.115678,0.340753,-0.988689,4,9,5,15,0.425272,0.343667,0.139376,0.091685
0.000000,0.348757,-1.474219,8,0,0,0,1.000000,0.000000,0.000000,0.000000
0.013288,0.395906,-1.456993,8,0,0,0,1.000000,0.000000,0.000000,0.000000
0.000000,0.417456,-1.456993,8,0,0,0,1.000000,0.000000,0.000000,0.000000
0.052803,0.458496,-0.901386,4,5,9,15,0.447645,0.406199,0.077896,0.068259
0.115678,0.340753,-0.988689,4,9,5,15,0.425272,0.343667,0.139376,0.091685
0.134979,0.440441,-0.888613,4,9,15,5,0.389991,0.304278,0.214393,0.091338
0.210228,0.409395,-0.535286,4,14,11,10,0.324234,0.297023,0.296792,0.081951
0.204844,0.386115,-0.425694,14,11,4,12,0.263120,0.263116,0.252903,0.220861
0.210102,0.445884,-0.426239,11,14,4,12,0.259588,0.259514,0.258949,0.221948
0.221517,0.529662,-0.188027,12,13,0,0,0.610483,0.389517,0.000000,0.000000
0.216677,0.564650,-0.085518,13,12,0,0,0.994205,0.005795,0.000000,0.000000
0.211635,0.564315,-0.188028,12,13,0,0,0.637361,0.362639,0.000000,0.000000
0.210102,0.445884,-0.426239,11,14,4,12,0.259588,0.259514,0.258949,0.221948
0.217507,0.471300,-0.322070,12,14,13,4,0.392530,0.364993,0.228730,0.013747
0.205432,0.527397,-0.322070,12,14,13,4,0.401244,0.370444,0.223581,0.004731
0.205432,0.527397,-0.322070,12,14,13,4,0.401244,0.370444,0.223581,0.004731
0.221517,0.529662,-0.188027,12,13,0,0,0.610483,0.389517,0.000000,0.000000
0.211635,0.564315,-0.188028,12,13,0,0,0.637361,0.362639,0.000000,0.000000
0.229644,0.535030,-0.083410,13,12,0,0,0.986004,0.013996,0.000000,0.000000
0.227077,0.551564,0.001565,13,12,0,0,0.999981,0.000019,0.000000,0.000000
0.216677,0.564650,-0.085518,13,12,0,0,0.994205,0.005795,0.000000,0.000000
0.039739,0.353647,-1.000697,5,4,9,0,0.474139,0.446405,0.079456,0.000000
0.052858,0.468637,-0.997483,5,6,4,0,0.938592,0.059235,0.002173,0.000000
0.037319,0.401485,-1.068321,5,6,0,0,0.910174,0.089826,0.000000,0.000000
0.039739,0.353647,-1.000697,5,4,9,0,0.474139,0.446405,0.079456,0.000000
0.000000,0.384478,-1.083196,5,6,0,0,0.894720,0.105280,0.000000,0.000000
-0.000000,0.334046,-1.007988,5,4,16,9,0.467661,0.449758,0.041290,0.041290
0.052803,0.458496,-0.901386,4,5,9,15,0.447645,0.406199,0.077896,0.068259
0.000000,0.507406,-0.975357,5,6,4,0,0.939249,0.060357,0.000394,0.000000
0.052858,0.468637,-0.997483,5,6,4,0,0.938592,0.059235,0.002173,0.000000
0.161698,-0.300774,-0.992228,24,57,25,23,0.620834,0.208744,0.167055,0.003366
0.173147,-0.415400,-0.911045,57,25,24,63,0.560477,0.281170,0.134366,0.023987
0.174196,-0.312475,-0.880025,24,57,25,63,0.633699,0.170929,0.155322,0.040051
0.190866,-0.327352,-0.735615,24,25,57,58,0.750356,0.146613,0.059394,0.043636
0.197823,-0.476225,-0.650098,58,25,63,59,0.511008,0.268409,0.189055,0.031528
0.187822,-0.344119,-0.613337,24,25,58,63,0.687412,0.191221,0.107195,0.014172
0.191274,-0.516965,-0.083483,61,60,0,0,0.818765,0.181235,0.000000,0.000000
0.181561,-0.498740,-0.001761,61,60,0,0,0.775565,0.224435,0.000000,0.000000
0.186672,-0.480055,-0.083483,60,61,0,0,0.838988,0.161012,0.000000,0.000000
0.111446,-0.530854,-0.001761,61,60,0,0,0.828543,0.171457,0.000000,0.000000
0.194569,-0.593783,-0.001761,61,0,0,0,1.000000,0.000000,0.000000,0.000000
0.104697,-0.585032,-0.001761,61,60,0,0,0.985844,0.014156,0.000000,0.000000
0.114515,-0.522336,-0.084255,61,60,0,0,0.812334,0.187666,0.000000,0.000000
0.121522,-0.549141,-0.194596,60,62,61,0,0.894495,0.064168,0.041336,0.000000
0.091675,-0.511763,-0.222631,60,62,0,0,0.764296,0.235704,0.000000,0.000000
0.122023,-0.559335,-0.083571,61,60,0,0,0.969999,0.030001,0.000000,0.000000
0.111446,-0.530854,-0.001761,61,60,0,0,0.828543,0.171457,0.000000,0.000000
0.104697,-0.585032,-0.001761,61,60,0,0,0.985844,0.014156,0.000000,0.000000
0.195876,-0.484518,-0.322537,62,59,60,0,0.705965,0.282526,0.011509,0.000000
0.187146,-0.436626,-0.224980,62,60,59,0,0.662359,0.319840,0.017801,0.000000
0.187499,-0.425708,-0.321005,62,59,60,0,0.671445,0.302744,0.025812,0.000000
0.040161,-0.503403,-0.538815,58,59,65,26,0.530077,0.321844,0.077555,0.070524
0.120496,-0.562280,-0.426452,59,62,58,26,0.408650,0.382200,0.186416,0.022734
0.104630,-0.600912,-0.559170,58,59,26,25,0.468313,0.284082,0.139814,0.107791
0.193527,-0.492192,-0.538815,59,25,58,62,0.588894,0.161874,0.157642,0.091589
0.187852,-0.414789,-0.417912,59,62,58,0,0.525650,0.353473,0.120877,0.000000
0.173791,-0.374618,-0.525448,24,59,25,58,0.593062,0.225190,0.143136,0.038613
0.191274,-0.516965,-0.083483,61,60,0,0,0.818765,0.181235,0.000000,0.000000
0.169500,-0.538334,-0.194661,60,62,61,0,0.930006,0.052541,0.017453,0.000000
0.177885,-0.557956,-0.083499,61,60,0,0,0.960902,0.039098,0.000000,0.000000
0.105568,-0.298513,-1.046944,24,57,25,23,0.582722,0.192027,0.179154,0.046097
0.158401,-0.398585,-1.019407,57,25,24,27,0.627187,0.257665,0.112656,0.002493
0.161698,-0.300774,-0.992228,24,57,25,23,0.620834,0.208744,0.167055,0.003366
-0.000000,-0.623264,-0.578940,26,59,66,25,0.404328,0.207674,0.207674,0.180324
0.040161,-0.503403,-0.538815,58,59,65,26,0.530077,0.321844,0.077555,0.070524
0.104630,-0.600912,-0.559170,58,59,26,25,0.468313,0.284082,0.139814,0.107791
0.177976,-0.605023,-0.588348,58,59,25,26,0.376909,0.367241,0.129660,0.126189
0.197823,-0.476225,-0.650098,58,25,63,59,0.511008,0.268409,0.189055,0.031528
0.180871,-0.580681,-0.706121,25,58,63,26,0.400262,0.276079,0.211444,0.112215
0.174196,-0.312475,-0.880025,24,57,25,63,0.633699,0.170929,0.155322,0.040051
0.197825,-0.437991,-0.776904,25,57,63,58,0.362334,0.282028,0.276188,0.079450
0.190866,-0.327352,-0.735615,24,25,57,58,0.750356,0.146613,0.059394,0.043636
0.000000,-0.298513,-1.049552,24,25,57,64,0.620772,0.190543,0.094342,0.094342
0.052329,-0.394843,-1.076203,57,25,24,64,0.429602,0.381988,0.110121,0.078290
0.053044,-0.298513,-1.049552,24,25,57,64,0.609270,0.187385,0.151403,0.051942
0.053044,-0.298513,-1.049552,24,25,57,64,0.609270,0.187385,0.151403,0.051942
0.106330,-0.394842,-1.072894,57,25,24,64,0.533421,0.363520,0.088343,0.014716
0.105568,-0.298513,-1.046944,24,57,25,23,0.582722,0.192027,0.179154,0.046097
0.168696,-0.537717,-0.255342,62,59,60,0,0.917116,0.067772,0.015111,0.000000
0.169500,-0.538334,-0.194661,60,62,61,0,0.930006,0.052541,0.017453,0.000000
0.195876,-0.485768,-0.223711,60,62,0,0,0.691815,0.308185,0.000000,0.000000
0.121522,-0.549141,-0.194596,60,62,61,0,0.894495,0.064168,0.041336,0.000000
0.168696,-0.537717,-0.255342,62,59,60,0,0.917116,0.067772,0.015111,0.000000
0.120811,-0.544469,-0.255611,62,60,59,0,0.798491,0.138240,0.063269,0.000000
0.121522,-0.549141,-0.194596,60,62,61,0,0.894495,0.064168,0.041336,0.000000
0.120811,-0.544469,-0.255611,62,60,59,0,0.798491,0.138240,0.063269,0.000000
0.091675,-0.511763,-0.222631,60,62,0,0,0.764296,0.235704,0.000000,0.000000
0.188990,0.379452,-0.349357,12,14,4,13,0.298804,0.275059,0.257032,0.169105
0.199904,0.434328,-0.276352,12,14,13,0,0.419600,0.352200,0.228201,0.000000
0.217507,0.471300,-0.322070,12,14,13,4,0.392530,0.364993,0.228730,0.013747
0.122772,0.434328,-0.276352,12,14,13,0,0.404439,0.366703,0.228859,0.000000
0.110445,0.379452,-0.349357,4,12,14,13,0.290074,0.279418,0.270884,0.159624
0.086485,0.467508,-0.322071,14,12,13,4,0.357321,0.330044,0.217098,0.095537
0.188990,0.379452,-0.349357,12,14,4,13,0.298804,0.275059,0.257032,0.169105
0.122772,0.434328,-0.276352,12,14,13,0,0.404439,0.366703,0.228859,0.000000
0.199904,0.434328,-0.276352,12,14,13,0,0.419600,0.352200,0.228201,0.000000
0.199904,0.434328,-0.276352,12,14,13,0,0.419600,0.352200,0.228201,0.000000
0.129373,0.493478,-0.188028,12,13,0,0,0.615178,0.384822,0.000000,0.000000
0.209572,0.493478,-0.188028,12,13,0,0,0.610493,0.389507,0.000000,0.000000
0.195876,-0.483268,-0.422246,59,62,0,0,0.576547,0.423453,0.000000,0.000000
0.187499,-0.425708,-0.321005,62,59,60,0,0.671445,0.302744,0.025812,0.000000
0.187852,-0.414789,-0.417912,59,62,58,0,0.525650,0.353473,0.120877,0.000000
0.195876,-0.483268,-0.422246,59,62,0,0,0.576547,0.423453,0.000000,0.000000
0.171304,-0.540135,-0.340229,62,59,0,0,0.685725,0.314275,0.000000,0.000000
0.195876,-0.484518,-0.322537,62,59,60,0,0.705965,0.282526,0.011509,0.000000
0.062538,-0.499847,-0.422423,59,62,58,0,0.425613,0.325853,0.248534,0.000000
0.096236,-0.429500,-0.322694,62,59,60,0,0.654366,0.318402,0.027232,0.000000
0.077106,-0.505805,-0.322086,62,59,60,0,0.674093,0.277761,0.048146,0.000000
0.062538,-0.499847,-0.422423,59,62,58,0,0.425613,0.325853,0.248534,0.000000
0.120654,-0.553374,-0.340590,62,59,0,0,0.683552,0.316448,0.000000,0.000000
0.120496,-0.562280,-0.426452,59,62,58,26,0.408650,0.382200,0.186416,0.022734
0.173911,-0.542553,-0.425999,59,62,58,25,0.496084,0.386147,0.108262,0.009507
0.120654,-0.553374,-0.340590,62,59,0,0,0.683552,0.316448,0.000000,0.000000
0.171304,-0.540135,-0.340229,62,59,0,0,0.685725,0.314275,0.000000,0.000000
0.187852,-0.414789,-0.417912,59,62,58,0,0.525650,0.353473,0.120877,0.000000
0.096236,-0.429500,-0.322694,62,59,60,0,0.654366,0.318402,0.027232,0.000000
0.092149,-0.423769,-0.418103,59,62,58,0,0.536973,0.345793,0.117234,0.000000
0.187146,-0.436626,-0.224980,62,60,59,0,0.662359,0.319840,0.017801,0.000000
0.118380,-0.482068,-0.086051,60,61,0,0,0.893266,0.106734,0.000000,0.000000
0.100324,-0.435232,-0.228168,62,60,59,0,0.704696,0.259062,0.036242,0.000000
-0.208002,0.436731,-0.764905,4,22,16,17,0.550394,0.345993,0.058155,0.045458
-0.134979,0.440441,-0.888613,4,16,22,5,0.389991,0.304278,0.214393,0.091338
-0.162094,0.494804,-0.747260,4,22,18,16,0.496742,0.399303,0.053975,0.049980
-0.138007,0.071527,-0.582350,4,23,18,17,0.361341,0.335612,0.246505,0.056542
-0.172923,0.175457,-0.668205,4,18,17,23,0.333483,0.287790,0.220958,0.157769
-0.152888,0.190273,-0.579437,21,18,4,23,0.283015,0.277166,0.245679,0.194140
-0.180571,0.322965,-0.936562,4,16,22,5,0.402373,0.359233,0.206771,0.031623
-0.114844,0.203730,-1.011862,4,16,23,9,0.489753,0.394416,0.073085,0.042747
-0.115678,0.340753,-0.988689,4,16,5,22,0.425272,0.343666,0.139376,0.091685
-0.185509,0.188819,-0.969445,4,16,23,22,0.505789,0.368092,0.106159,0.019959
-0.112177,0.080005,-1.019243,23,4,16,24,0.564419,0.234079,0.156860,0.044642
-0.114844,0.203730,-1.011862,4,16,23,9,0.489753,0.394416,0.073085,0.042747
-0.107034,-0.188691,-1.027765,24,64,23,27,0.914292,0.085017,0.000656,0.000034
-0.161698,-0.300774,-0.992228,24,64,25,23,0.620834,0.208744,0.167055,0.003366
-0.105568,-0.298513,-1.046944,24,64,25,23,0.582722,0.192027,0.179154,0.046097
-0.042668,-0.876573,-1.142067,28,26,27,30,0.462642,0.231833,0.212811,0.092713
-0.093522,-0.821401,-1.084495,27,26,28,70,0.561922,0.258252,0.115446,0.064380
-0.041358,-0.837878,-1.072482,27,26,28,70,0.555367,0.282876,0.106031,0.055726
-0.102978,-0.779078,-1.564161,51,27,52,0,0.889993,0.062365,0.047641,0.000000
-0.104288,-0.732491,-1.575991,51,52,27,0,0.843452,0.096361,0.060188,0.000000
-0.108463,-0.682125,-1.495560,51,27,28,0,0.765580,0.142294,0.092126,0.000000
-0.092149,-0.423769,-0.418103,66,69,65,0,0.536973,0.345793,0.117234,0.000000
-0.173791,-0.374618,-0.525448,24,66,25,65,0.593062,0.225190,0.143136,0.038613
-0.052451,-0.383752,-0.521237,24,25,66,65,0.474283,0.325882,0.162554,0.037282
-0.057176,-0.054524,-1.028485,23,24,16,4,0.698199,0.295359,0.006306,0.000136
-0.107034,-0.188691,-1.027765,24,64,23,27,0.914292,0.085017,0.000656,0.000034
-0.054449,-0.188666,-1.034330,24,64,57,23,0.919762,0.072681,0.006970,0.000587
-0.177428,0.500601,-0.602699,4,18,22,17,0.466374,0.207921,0.198312,0.127393
-0.078568,0.527803,-0.734776,4,22,5,15,0.546736,0.302312,0.078848,0.072103
-0.083836,0.536970,-0.592829,4,22,18,21,0.478514,0.214421,0.183413,0.123653
-0.091650,-0.918488,-1.172198,28,27,30,26,0.659136,0.123717,0.110560,0.106587
-0.042668,-0.876573,-1.142067,28,26,27,30,0.462642,0.231833,0.212811,0.092713
-0.045002,-0.918488,-1.172198,28,30,27,26,0.589154,0.168749,0.132092,0.110004
-0.052451,-0.383752,-0.521237,24,25,66,65,0.474283,0.325882,0.162554,0.037282
-0.140534,-0.229329,-0.530378,24,25,4,23,0.380186,0.298224,0.220621,0.100969
-0.067188,-0.227200,-0.522232,24,4,25,23,0.343792,0.310219,0.245959,0.100030
-0.188345,0.282044,-0.614269,4,18,21,17,0.283870,0.268976,0.258951,0.188203
-0.172338,0.305196,-0.432084,18,21,4,19,0.263290,0.263281,0.257082,0.216347
-0.152888,0.190273,-0.579437,21,18,4,23,0.283015,0.277166,0.245679,0.194140
-0.054449,-0.188666,-1.034330,24,64,57,23,0.919762,0.072681,0.006970,0.000587
-0.105568,-0.298513,-1.046944,24,64,25,23,0.582722,0.192027,0.179154,0.046097
-0.053044,-0.298513,-1.049552,24,25,64,57,0.609270,0.187385,0.151403,0.051942
-0.114844,0.203730,-1.011862,4,16,23,9,0.489753,0.394416,0.073085,0.042747
-0.059425,0.080759,-1.026670,23,4,16,24,0.586821,0.220339,0.144134,0.048706
-0.061158,0.215402,-1.022071,4,16,9,5,0.488761,0.349980,0.090045,0.071213
-0.115678,0.340753,-0.988689,4,16,5,22,0.425272,0.343666,0.139376,0.091685
-0.061158,0.215402,-1.022071,4,16,9,5,0.488761,0.349980,0.090045,0.071213
-0.039739,0.353647,-1.000697,5,4,16,0,0.474139,0.446405,0.079456,0.000000
-0.138007,0.071527,-0.582350,4,23,18,17,0.361341,0.335612,0.246505,0.056542
-0.044607,0.166916,-0.579437,21,18,4,23,0.281509,0.270715,0.269311,0.178465
-0.056284,0.076034,-0.567236,4,23,18,17,0.369238,0.341399,0.228444,0.060919
-0.078568,0.527803,-0.734776,4,22,5,15,0.546736,0.302312,0.078848,0.072103
-0.134979,0.440441,-0.888613,4,16,22,5,0.389991,0.304278,0.214393,0.091338
-0.052803,0.458496,-0.901386,4,5,16,22,0.447645,0.406199,0.077896,0.068259
-0.061152,-0.055226,-0.547887,4,23,17,65,0.511535,0.379296,0.062900,0.046269
-0.138007,0.071527,-0.582350,4,23,18,17,0.361341,0.335612,0.246505,0.056542
-0.056284,0.076034,-0.567236,4,23,18,17,0.369238,0.341399,0.228444,0.060919
0.000000,-0.054853,-0.546207,4,23,17,10,0.543678,0.391584,0.032369,0.032369
